year,profile,rank,language,score,source_url,published_at,methodology_version
2024,jobs,4,TypeScript,0.801686452,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,5,SAS,0.576858562,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,6,JavaScript,0.49746562,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,7,C#,0.427116091,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,8,HTML,0.293438769,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,9,Shell,0.290932406,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,10,C++,0.229852644,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,11,Kotlin,0.213306392,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,12,Scala,0.122339013,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,13,C,0.120533354,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,14,Go,0.118913257,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,15,Solidity,0.113291496,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,16,PHP,0.099192394,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,17,Mathematica,0.088907886,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,18,Ruby,0.075411089,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,19,Groovy,0.071136671,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,20,Dart,0.07108486,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,21,R,0.060996198,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,22,Swift,0.047633851,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,23,Apex,0.046306191,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,24,Rust,0.045412449,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,25,Matlab,0.0446029,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,26,Visual Basic,0.042465691,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,27,Perl,0.042329687,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,28,ABAP,0.033321028,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,28,LabView,0.033321028,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,30,TCL,0.026656823,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,31,Cobol,0.018632575,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,32,Objective-C,0.013587467,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,33,Assembly,0.012622485,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,34,VHDL,0.012123803,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,35,Elixir,0.011107009,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,36,Verilog,0.010608327,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,37,Pascal,0.008231492,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,38,Clojure,0.007421943,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,39,Fortran,0.005200541,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,40,Cuda,0.004494615,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,41,Arduino,0.002273213,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,42,WebAssembly,0.002221402,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,43,Julia,0.000757738,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Ada,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,CoffeeScript,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,D,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Erlang,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,F#,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Haskell,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Ladder Logic,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Lisp,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Lua,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Ocaml,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Prolog,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,jobs,44,Scheme,0,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,1,Python,1,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,2,Java,0.605536989,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,3,JavaScript,0.473184341,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,4,C++,0.430457737,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,5,C,0.25879754,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,6,TypeScript,0.252591305,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,7,Go,0.219479347,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,8,C#,0.214764397,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,9,HTML,0.184546931,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,10,Rust,0.154393241,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,11,SQL,0.145828794,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,12,Mathematica,0.134632495,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,13,PHP,0.132060074,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,14,Lua,0.111489693,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,15,Shell,0.098813762,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,16,Dart,0.079263469,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,17,R,0.073689943,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,18,Ruby,0.07269404,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,19,SAS,0.070669837,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,20,Kotlin,0.070167093,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,21,Swift,0.052933879,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,22,Scala,0.036952533,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,23,Solidity,0.01624816,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,24,Perl,0.01440787,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,25,Objective-C,0.01412832,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,26,Groovy,0.013741877,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,27,Matlab,0.013421772,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,28,Arduino,0.010639976,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,29,Julia,0.009492426,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,30,Visual Basic,0.008488954,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,31,Pascal,0.008306409,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,32,Assembly,0.00758415,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,33,Elixir,0.007345283,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,34,Apex,0.00589666,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,35,ABAP,0.005713565,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,36,Haskell,0.005697012,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,37,Verilog,0.005512498,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,38,LabView,0.004483542,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,39,Cuda,0.004246038,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,40,Lisp,0.003758571,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,41,Fortran,0.003697725,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,42,Cobol,0.003654646,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,43,TCL,0.003482196,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,44,Clojure,0.003132149,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,45,Ocaml,0.002812611,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,46,Ada,0.002215491,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,47,WebAssembly,0.002156686,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,48,D,0.002039071,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,49,Erlang,0.00194515,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,50,VHDL,0.001891159,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,51,F#,0.001471873,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,52,Scheme,0.001376822,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,53,Prolog,0.001362764,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,54,CoffeeScript,0.001349148,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2024,trending,55,Ladder Logic,0.000773186,https://spectrum.ieee.org/top-programming-languages-2024,2024-08-22,ieee-2024-manual-8metrics
2023,spectrum,1,Python,1.0000000000,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,2,Java,0.5880474955,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,3,C++,0.5379862895,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,4,C,0.4641345782,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,5,JavaScript,0.4638085453,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,6,C#,0.3972900770,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,7,SQL,0.3397030124,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,8,Go,0.2156857808,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,9,TypeScript,0.1794249468,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,10,HTML,0.1389956652,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,11,R,0.1316078703,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,12,Shell,0.1286091622,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,13,PHP,0.1186480054,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,14,Ruby,0.0680276359,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,15,SAS,0.0640330334,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,16,Swift,0.0629439974,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,17,Dart,0.0593934392,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,18,Rust,0.0576495956,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,19,Kotlin,0.0522623937,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,20,Matlab,0.0501884465,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,21,Scala,0.0448789500,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,22,Assembly,0.0382811760,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,23,Perl,0.0373105504,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,24,Visual Basic,0.0325863885,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,25,Objective-C,0.0270802083,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,26,Lua,0.0225079315,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,27,Fortran,0.0186470451,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,28,Verilog,0.0176488072,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,29,Groovy,0.0151244332,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,30,Julia,0.0146266146,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,31,Clojure,0.0122375379,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,32,Arduino,0.0116580858,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,33,Elixir,0.0115550370,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,34,Cobol,0.0108729704,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,35,VHDL,0.0107170815,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,36,Ada,0.0106859148,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,37,Mathematica,0.0101566673,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,38,Erlang,0.0099467788,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,39,WebAssembly,0.0095088604,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,40,Cuda,0.0093694975,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,41,LabView,0.0091214468,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,42,D,0.0070365767,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,43,Haskell,0.0070022442,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,44,F#,0.0069628112,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,45,Pascal/Delphi,0.0068307673,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,46,Ocaml,0.0067804934,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,47,TCL,0.0062563336,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,48,J,0.0057880616,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,49,Lisp,0.0047867502,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,50,ABAP,0.0036624948,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,51,Prolog,0.0026278616,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,52,Scheme,0.0012896801,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,53,CoffeeScript,0.0012271851,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,54,Ladder Logic,0.0011681916,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,55,Forth,0.0005397394,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,56,Eiffel,0.0002463613,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,57,Elm,0.0001092585,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,spectrum,58,Raku,0.0000000000,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,1,SQL,1.0000000000,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,2,Python,0.8912711652,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,3,Java,0.7899181195,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,4,JavaScript,0.5513997463,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,5,C++,0.4551259608,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,6,C#,0.3076251631,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,7,C,0.3047650941,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,8,HTML,0.2977954404,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,9,Shell,0.2547088644,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,10,SAS,0.1737008326,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,11,TypeScript,0.1661396948,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,12,Go,0.0819162587,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,13,Matlab,0.0795291415,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,14,Visual Basic,0.0756622583,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,15,Perl,0.0746864517,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,16,PHP,0.0727530101,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,17,R,0.0685042103,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,18,Swift,0.0637799511,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,19,Scala,0.0585356724,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,20,Ruby,0.0554501612,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,21,Kotlin,0.0485940754,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,22,WebAssembly,0.0436823341,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,23,Objective-C,0.0409529832,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,24,Groovy,0.0285691442,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,25,F#,0.0233666598,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,26,LabView,0.0232558140,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,27,Verilog,0.0203847258,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,28,J,0.0200285655,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,29,Ada,0.0172646889,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,30,Rust,0.0161507794,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,31,TCL,0.0152167672,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,32,Cobol,0.0148951326,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,33,VHDL,0.0117714614,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,34,Assembly,0.0117484927,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,35,Cuda,0.0111972438,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,36,Dart,0.0099415970,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,37,Fortran,0.0082189441,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,38,ABAP,0.0071777204,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,39,Mathematica,0.0063163939,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,40,Arduino,0.0048808498,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,40,Elixir,0.0048808498,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,42,Julia,0.0034453058,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,43,Pascal/Delphi,0.0022968705,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,43,Ladder Logic,0.0022968705,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,45,Lua,0.0011484353,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,45,Clojure,0.0011484353,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,47,Forth,0.0008613264,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
2023,jobs,48,Haskell,0.0002871088,https://spectrum.ieee.org/the-top-programming-languages-2023,2023-08-29,ieee-2023-8metrics
